x, y
0.079543, 0.643276
0.079550, 0.476129
0.091183, 0.079554
0.562188, 0.920451
0.258439, 0.920442
0.258439, 0.920442
0.550956, 0.079559
0.526951, 0.079558
0.079559, 0.429701
0.079559, 0.429701
0.920440, 0.282911
0.242048, 0.920439
0.079564, 0.681763
0.708340, 0.920435
0.920432, 0.766827
0.920430, 0.278507
0.920433, 0.340430
0.920436, 0.699928
0.450768, 0.079573
0.920423, 0.093643
0.920423, 0.093643
0.320842, 0.079580
0.079582, 0.422881
0.472624, 0.920419
0.472624, 0.920419
0.084901, 0.079585
0.353348, 0.079597
0.920406, 0.907071
0.703113, 0.079596
0.079601, 0.264006
0.700892, 0.079602
0.910934, 0.079604
0.079603, 0.879373
0.712797, 0.920400
0.909437, 0.079605
0.836876, 0.920392
0.920392, 0.307078
0.864734, 0.079608
0.760135, 0.920394
0.079612, 0.911851
0.767838, 0.079614
0.079620, 0.605613
0.079623, 0.574189
0.920375, 0.249155
0.079619, 0.889922
0.203317, 0.920373
0.402660, 0.079624
0.104224, 0.079633
0.079634, 0.556783
0.583735, 0.920364
0.920371, 0.119809
0.079634, 0.304482
0.191884, 0.079635
0.776821, 0.920361
0.787076, 0.920359
0.079646, 0.280699
0.079651, 0.651151
0.148513, 0.079653
0.866589, 0.079656
0.866589, 0.079656
0.259368, 0.920343
0.891333, 0.920341
0.920348, 0.654836
0.431131, 0.920338
0.079662, 0.826209
0.920335, 0.600786
0.832484, 0.920342
0.492997, 0.079664
0.920332, 0.088562
0.920336, 0.635360
0.517606, 0.079662
0.454500, 0.079668
0.408013, 0.079668
0.567982, 0.920332
0.477275, 0.920335
0.632424, 0.920336
0.079670, 0.314532
0.735455, 0.079671
0.735455, 0.079671
0.717565, 0.079666
0.338116, 0.079674
0.882383, 0.920332
0.854984, 0.920333
0.901739, 0.920323
0.329103, 0.079678
0.848689, 0.079680
0.079680, 0.663712
0.079680, 0.516027
0.525349, 0.920324
0.920317, 0.314206
0.651092, 0.079687
0.334041, 0.079687
0.920310, 0.341525
0.920315, 0.900258
0.079692, 0.288469
0.830441, 0.920312
0.079695, 0.596412
0.920305, 0.279486
0.920308, 0.564831
0.833064, 0.079699
0.610258, 0.920304
0.079695, 0.714912
0.408524, 0.920290
0.852306, 0.920296
0.079703, 0.152647
0.079703, 0.152647
0.920296, 0.174843
0.851185, 0.079716
0.695561, 0.920284
0.920277, 0.575898
0.079720, 0.629688
0.079727, 0.493551
0.079727, 0.493551
0.079728, 0.090852
0.229083, 0.920271
0.117061, 0.079730
0.920270, 0.677093
0.822597, 0.920273
0.200392, 0.079732
0.164425, 0.920266
0.742346, 0.920270
0.821289, 0.079739
0.821289, 0.079739
0.186448, 0.920261
0.891161, 0.920261
0.769350, 0.079738
0.769350, 0.079738
0.553295, 0.079740
0.735168, 0.920264
0.750134, 0.920264
0.109609, 0.920260
0.478937, 0.079749
0.734098, 0.920251
0.079746, 0.215541
0.920251, 0.663155
0.738604, 0.079754
0.781519, 0.079754
0.296964, 0.920249
0.530012, 0.079746
0.079756, 0.506439
0.276208, 0.920244
0.319838, 0.920250
0.079754, 0.703065
0.641712, 0.079757
0.920241, 0.458724
0.079761, 0.109311
0.920238, 0.348061
0.920235, 0.629206
0.079767, 0.533969
0.337982, 0.920236
0.079768, 0.548785
0.079769, 0.716048
0.108299, 0.079769
0.079769, 0.749281
0.920227, 0.824055
0.079765, 0.397508
0.524340, 0.079774
0.079766, 0.754979
0.159723, 0.920229
0.920222, 0.223031
0.422939, 0.079778
0.079775, 0.920096
0.079775, 0.124998
0.079776, 0.314907
0.296935, 0.079785
0.079784, 0.637005
0.456994, 0.079786
0.727526, 0.079781
0.672868, 0.920211
0.079793, 0.633080
0.079797, 0.758761
0.079798, 0.748519
0.079796, 0.827988
0.079792, 0.472629
0.079799, 0.400831
0.079804, 0.439325
0.258250, 0.920195
0.079806, 0.772023
0.269358, 0.920191
0.819901, 0.920197
0.294159, 0.079812
0.197096, 0.920191
0.079812, 0.420687
0.393815, 0.079817
0.460712, 0.920184
0.848278, 0.079817
0.346114, 0.920181
0.920180, 0.581309
0.567248, 0.079814
0.079821, 0.818461
0.920179, 0.390732
0.079823, 0.686029
0.079822, 0.199188
0.546863, 0.079821
0.757514, 0.920186
0.079824, 0.111483
0.079823, 0.478133
0.079822, 0.669784
0.710918, 0.920171
0.093405, 0.079829
0.093405, 0.079829
0.095594, 0.920171
0.079835, 0.778330
0.920167, 0.803020
0.331646, 0.920164
0.108594, 0.920163
0.079833, 0.114577
0.920163, 0.722074
0.079845, 0.763183
0.920152, 0.501144
0.497128, 0.079854
0.389590, 0.079858
0.079864, 0.238573
0.635916, 0.920136
0.079859, 0.472533
0.158930, 0.920129
0.304970, 0.079863
0.920128, 0.816734
0.920128, 0.816734
0.516292, 0.920124
0.520020, 0.920133
0.520020, 0.920133
0.130928, 0.920122
0.234048, 0.079878
0.159398, 0.920124
0.166503, 0.920116
0.719029, 0.079885
0.153774, 0.920114
0.153774, 0.920114
0.920116, 0.804521
0.079887, 0.293229
0.079887, 0.293229
0.885204, 0.920116
0.079886, 0.122931
0.079884, 0.262578
0.920106, 0.524469
0.079899, 0.644269
0.759098, 0.920098
0.920100, 0.411985
0.344966, 0.920103
0.534739, 0.079901
0.079906, 0.701870
0.624482, 0.920094
0.396936, 0.079910
0.396936, 0.079910
0.079914, 0.465640
0.697744, 0.920090
0.697744, 0.920090
0.697744, 0.920090
0.079916, 0.540506
0.079916, 0.540506
0.689344, 0.920082
0.567786, 0.079916
0.567786, 0.079916
0.181444, 0.079922
0.079920, 0.780646
0.079920, 0.496868
0.436632, 0.920077
0.920079, 0.534612
0.079922, 0.574615
0.079925, 0.419359
0.766316, 0.920072
0.296543, 0.079928
0.079929, 0.688504
0.186433, 0.920069
0.079931, 0.179188
0.312065, 0.079930
0.312065, 0.079930
0.079934, 0.138338
0.079931, 0.852219
0.529692, 0.079931
0.421381, 0.079938
0.079931, 0.319854
0.720544, 0.079936
0.462030, 0.079937
0.142936, 0.920062
0.920057, 0.448659
0.920057, 0.448659
0.920057, 0.448659
0.237103, 0.920061
0.256163, 0.079947
0.267150, 0.920056
0.441048, 0.920051
0.079952, 0.408921
0.079946, 0.447248
0.079946, 0.447248
0.265451, 0.079949
0.920053, 0.137308
0.124675, 0.920051
0.920053, 0.440030
0.079949, 0.255064
0.079958, 0.359251
0.079961, 0.388443
0.232117, 0.079958
0.145152, 0.920040
0.145152, 0.920040
0.079967, 0.578418
0.694046, 0.920033
0.088569, 0.079969
0.088569, 0.079969
0.664957, 0.079961
0.920027, 0.718908
0.920030, 0.700331
0.676621, 0.079976
0.079974, 0.570283
0.677991, 0.920023
0.461728, 0.920018
0.364360, 0.920019
0.079977, 0.404836
0.608855, 0.920013
0.920020, 0.312601
0.079988, 0.279235
0.238902, 0.920009
0.920012, 0.224518
0.079986, 0.129891
0.079986, 0.129891
0.693264, 0.920006
0.168262, 0.920002
0.080002, 0.281251
0.080001, 0.633065
0.798685, 0.080005
0.920001, 0.359849
0.919998, 0.562811
0.142216, 0.919996
0.235368, 0.919992
0.919989, 0.100655
0.631907, 0.919989
0.080011, 0.408065
0.080010, 0.842026
0.080009, 0.107222
0.919985, 0.543499
0.919984, 0.348674
0.308541, 0.919985
0.080017, 0.786602
0.817595, 0.919989
0.168132, 0.919983
0.080020, 0.343512
0.919978, 0.453382
0.080025, 0.551139
0.461051, 0.919972
0.772745, 0.919978
0.772745, 0.919978
0.772745, 0.919978
0.211196, 0.919970
0.919977, 0.729967
0.555097, 0.919976
0.338951, 0.919967
0.080034, 0.793372
0.298566, 0.080035
0.751628, 0.080035
0.919965, 0.234337
0.919965, 0.234337
0.204722, 0.919968
0.260735, 0.919963
0.914719, 0.919963
0.388804, 0.080043
0.389790, 0.080037
0.080036, 0.855154
0.915546, 0.080042
0.080044, 0.522389
0.080054, 0.726147
0.341302, 0.080055
0.080047, 0.282557
0.449193, 0.080056
0.583162, 0.919944
0.919940, 0.848754
0.080055, 0.292609
0.730279, 0.919942
0.080064, 0.886442
0.080064, 0.258269
0.919936, 0.083138
0.919939, 0.805328
0.839838, 0.080061
0.080065, 0.915313
0.080069, 0.396940
0.919930, 0.357967
0.335855, 0.080075
0.147858, 0.080073
0.234725, 0.919925
0.623798, 0.919917
0.497640, 0.919921
0.246670, 0.919912
0.080089, 0.732142
0.080089, 0.732142
0.080089, 0.284744
0.461270, 0.919903
0.840944, 0.080098
0.919906, 0.784715
0.919900, 0.623783
0.080099, 0.728393
0.919901, 0.319297
0.749426, 0.080102
0.080097, 0.684894
0.305453, 0.919895
0.305453, 0.919895
0.919893, 0.688137
0.919893, 0.688137
0.767273, 0.080103
0.729980, 0.080101
0.080111, 0.493555
0.080111, 0.493555
0.080107, 0.145322
0.919888, 0.606986
0.541159, 0.080120
0.919881, 0.440802
0.080119, 0.687975
0.422371, 0.080116
0.080124, 0.650991
0.637687, 0.080119
0.696464, 0.919873
0.919874, 0.648084
0.080123, 0.207203
0.080123, 0.207203
0.705746, 0.080129
0.919872, 0.882995
0.151756, 0.080131
0.919869, 0.838158
0.080134, 0.321120
0.412488, 0.080125
0.080129, 0.554725
0.080136, 0.153737
0.829288, 0.080135
0.829288, 0.080135
0.142313, 0.919870
0.631375, 0.080138
0.080134, 0.477253
0.080134, 0.477253
0.080137, 0.447139
0.919860, 0.447796
0.080144, 0.140713
0.319329, 0.080145
0.080151, 0.309163
0.080147, 0.117759
0.080147, 0.117759
0.080148, 0.854851
0.919844, 0.324204
0.309517, 0.080154
0.696249, 0.080159
0.696249, 0.080159
0.919846, 0.809678
0.080156, 0.787129
0.080156, 0.787129
0.277561, 0.919845
0.080165, 0.908830
0.919834, 0.255434
0.310857, 0.919827
0.441135, 0.919817
0.080184, 0.841075
0.363611, 0.919813
0.488897, 0.919813
0.727992, 0.919813
0.727992, 0.919813
0.080191, 0.446611
0.680960, 0.080192
0.680960, 0.080192
0.080193, 0.299012
0.693770, 0.919803
0.080189, 0.527614
0.782186, 0.919808
0.919802, 0.116780
0.440606, 0.919803
0.351748, 0.080202
0.762870, 0.919799
0.080204, 0.708069
0.919793, 0.658944
0.919793, 0.658944
0.919800, 0.234909
0.919800, 0.234909
0.778927, 0.080209
0.651805, 0.080207
0.168572, 0.919783
0.799647, 0.919787
0.762610, 0.919790
0.370729, 0.080217
0.383104, 0.919783
0.128039, 0.919784
0.794243, 0.919778
0.080224, 0.614159
0.080225, 0.606390
0.080225, 0.606390
0.353354, 0.919775
0.434619, 0.919776
0.080228, 0.105682
0.080228, 0.105682
0.080232, 0.138703
0.919768, 0.498350
0.477930, 0.080229
0.244012, 0.919765
0.244012, 0.919765
0.080233, 0.697112
0.769482, 0.919766
0.688755, 0.080239
0.919765, 0.854779
0.181117, 0.919756
0.712234, 0.919761
0.405226, 0.080239
0.405226, 0.080239
0.808712, 0.919752
0.217221, 0.919755
0.299767, 0.080245
0.510617, 0.919749
0.919755, 0.842511
0.919745, 0.215602
0.080260, 0.691179
0.633708, 0.919739
0.919741, 0.889796
0.617486, 0.919743
0.080267, 0.220871
0.919739, 0.142578
0.919735, 0.707562
0.080273, 0.259403
0.728259, 0.080275
0.222022, 0.919724
0.149474, 0.080280
0.080282, 0.488370
0.080282, 0.488370
0.080282, 0.488370
0.080286, 0.098945
0.919714, 0.134638
0.382062, 0.080287
0.919710, 0.840705
0.919705, 0.808453
0.599745, 0.080291
0.599745, 0.080291
0.080292, 0.209749
0.379633, 0.080296
0.827295, 0.919703
0.080301, 0.334570
0.690384, 0.080307
0.119238, 0.080312
0.816697, 0.919687
0.127357, 0.919693
0.080312, 0.575119
0.326323, 0.919680
0.282175, 0.919683
0.226528, 0.919678
0.919686, 0.332405
0.640679, 0.080321
0.732324, 0.080317
0.919677, 0.869659
0.575551, 0.919670
0.815690, 0.080332
0.363836, 0.919664
0.373175, 0.919663
0.919662, 0.330231
0.080346, 0.748743
0.701798, 0.080344
0.919663, 0.442442
0.080339, 0.694847
0.919654, 0.403970
0.269270, 0.919653
0.080351, 0.656087
0.080352, 0.388623
0.213528, 0.919648
0.725843, 0.919646
0.919649, 0.752800
0.390407, 0.080353
0.109025, 0.080359
0.449113, 0.080362
0.919645, 0.504995
0.332673, 0.080359
0.114711, 0.919639
0.080368, 0.166053
0.080368, 0.166053
0.080362, 0.284798
0.919629, 0.463571
0.080371, 0.674171
0.080372, 0.771778
0.825590, 0.919629
0.080373, 0.463249
0.442104, 0.919630
0.812138, 0.080371
0.812138, 0.080371
0.080377, 0.318832
0.739464, 0.080374
0.083792, 0.919622
0.785799, 0.080378
0.080383, 0.324218
0.882493, 0.080375
0.336512, 0.919614
0.919611, 0.576446
0.153830, 0.919611
0.919606, 0.346468
0.919606, 0.845399
0.080392, 0.539736
0.133622, 0.080399
0.574805, 0.080393
0.919608, 0.494872
0.919596, 0.441855
0.344632, 0.919597
0.145806, 0.919593
0.080409, 0.889037
0.919596, 0.864804
0.919589, 0.845852
0.080413, 0.638641
0.919591, 0.234557
0.222688, 0.919586
0.919585, 0.189736
0.760065, 0.080415
0.919584, 0.467525
0.919572, 0.506202
0.080426, 0.257110
0.080428, 0.335347
0.254990, 0.919575
0.292122, 0.080436
0.080443, 0.428647
0.080440, 0.627658
0.588136, 0.919553
0.080446, 0.892774
0.080452, 0.483010
0.299280, 0.919543
0.299280, 0.919543
0.919550, 0.664959
0.437237, 0.080455
0.489244, 0.919539
0.919540, 0.764859
0.919540, 0.302441
0.080466, 0.397945
0.080469, 0.308253
0.339030, 0.919529
0.917939, 0.919532
0.917939, 0.919532
0.917939, 0.919532
0.080472, 0.446803
0.205809, 0.919527
0.725085, 0.080468
0.285759, 0.919521
0.285759, 0.919521
0.084573, 0.080477
0.084573, 0.080477
0.919522, 0.172016
0.919521, 0.528079
0.853999, 0.919517
0.080477, 0.467286
0.342951, 0.080480
0.080478, 0.802211
0.375731, 0.080483
0.216663, 0.919515
0.919522, 0.562569
0.753601, 0.919513
0.254857, 0.080481
0.080489, 0.226612
0.273909, 0.080490
0.545347, 0.080485
0.120106, 0.080483
0.764559, 0.919513
0.725372, 0.919509
0.473426, 0.919504
0.188918, 0.080496
0.345127, 0.919511
0.080498, 0.818816
0.551447, 0.080499
0.553637, 0.080501
0.080497, 0.337797
0.080497, 0.337797
0.708091, 0.919498
0.654639, 0.919499
0.450663, 0.919494
0.802296, 0.919498
0.919491, 0.901792
0.578213, 0.080509
0.080507, 0.154579
0.149108, 0.919487
0.919486, 0.418048
0.919486, 0.418048
0.080513, 0.152709
0.080512, 0.455069
0.919483, 0.867322
0.319292, 0.919478
0.919478, 0.219474
0.080525, 0.564310
0.403366, 0.919473
0.506995, 0.080525
0.203229, 0.919471
0.919469, 0.781338
0.919469, 0.676795
0.377933, 0.080529
0.760994, 0.080541
0.147294, 0.919465
0.147294, 0.919465
0.147294, 0.919465
0.919466, 0.097520
0.838276, 0.919456
0.090937, 0.919451
0.240899, 0.919446
0.403572, 0.919445
0.080560, 0.383420
0.919445, 0.759805
0.784572, 0.919435
0.583811, 0.080569
0.744667, 0.919435
0.744667, 0.919435
0.501045, 0.080575
0.522254, 0.080571
0.080578, 0.806291
0.919423, 0.238216
0.353372, 0.919422
0.919419, 0.613261
0.804836, 0.919424
0.440055, 0.919421
0.919412, 0.526487
0.464565, 0.080585
0.379956, 0.080581
0.478599, 0.080591
0.086062, 0.080593
0.086062, 0.080593
0.258960, 0.919407
0.518883, 0.080598
0.566584, 0.080599
0.081812, 0.080599
0.270320, 0.919401
0.204582, 0.919400
0.107068, 0.080605
0.450558, 0.080607
0.080610, 0.415948
0.893666, 0.919390
0.080609, 0.464496
0.610390, 0.080609
0.919391, 0.184877
0.337339, 0.080609
0.650080, 0.919391
0.753247, 0.080621
0.306281, 0.080623
0.306281, 0.080623
0.080617, 0.184948
0.080626, 0.184234
0.080626, 0.799220
0.674708, 0.080622
0.080621, 0.354782
0.723713, 0.919372
0.080623, 0.917667
0.630508, 0.080629
0.843187, 0.080634
0.080638, 0.135892
0.080634, 0.329809
0.088635, 0.919357
0.816005, 0.919356
0.193599, 0.919356
0.143680, 0.080645
0.919361, 0.542748
0.080644, 0.526948
0.919358, 0.482304
0.126076, 0.919348
0.739629, 0.080651
0.080652, 0.512688
0.272587, 0.080651
0.080657, 0.099653
0.886645, 0.080664
0.320583, 0.919338
0.438869, 0.080673
0.080675, 0.658401
0.080675, 0.658401
0.080674, 0.238138
0.080674, 0.251982
0.395510, 0.080678
0.122355, 0.919326
0.080683, 0.793254
0.878337, 0.919309
0.217795, 0.919312
0.217795, 0.919312
0.919309, 0.754449
0.372180, 0.919309
0.080697, 0.569154
0.080688, 0.772462
0.080688, 0.772462
0.080690, 0.600138
0.080692, 0.622765
0.080692, 0.622765
0.080692, 0.622765
0.266951, 0.919304
0.266951, 0.919304
0.387393, 0.080692
0.104932, 0.080692
0.919299, 0.861222
0.110931, 0.919297
0.768060, 0.919298
0.561790, 0.080704
0.080704, 0.135660
0.837252, 0.080700
0.155319, 0.080702
0.080701, 0.364928
0.479271, 0.919287
0.080707, 0.727528
0.080718, 0.191477
0.080719, 0.391743
0.400022, 0.080712
0.919279, 0.641613
0.080719, 0.212161
0.258448, 0.919276
0.080729, 0.246714
0.080729, 0.246714
0.919268, 0.218616
0.639940, 0.080724
0.080733, 0.796203
0.117272, 0.919272
0.507381, 0.080727
0.750273, 0.080729
0.669314, 0.919266
0.254953, 0.919273
0.446483, 0.919264
0.446483, 0.919264
0.855140, 0.919271
0.080738, 0.320530
0.298721, 0.919258
0.160420, 0.080748
0.080747, 0.332228
0.482338, 0.080748
0.080754, 0.625767
0.080759, 0.127866
0.080764, 0.788459
0.919235, 0.148589
0.919233, 0.701481
0.878375, 0.919233
0.080767, 0.247027
0.735490, 0.919232
0.919227, 0.478405
0.080774, 0.176748
0.080774, 0.406925
0.510326, 0.919229
0.614087, 0.080776
0.080777, 0.109064
0.080778, 0.688615
0.080778, 0.688615
0.080779, 0.593582
0.754538, 0.919224
0.795108, 0.080772
0.080780, 0.216498
0.341424, 0.919219
0.114057, 0.080782
0.919226, 0.455007
0.658163, 0.080782
0.182385, 0.080780
0.080788, 0.540805
0.760499, 0.080786
0.919211, 0.591774
0.919211, 0.717281
0.643574, 0.080795
0.080795, 0.638543
0.566367, 0.080797
0.919206, 0.677818
0.258222, 0.080801
0.618964, 0.919192
0.218649, 0.919191
0.772069, 0.919195
0.772069, 0.919195
0.843826, 0.919189
0.080813, 0.763402
0.080813, 0.763402
0.919185, 0.310841
0.080811, 0.722176
0.080814, 0.640525
0.080814, 0.577096
0.919188, 0.152260
0.919184, 0.178122
0.814895, 0.919189
0.559772, 0.080814
0.693625, 0.919179
0.919186, 0.817334
0.855119, 0.080814
0.713161, 0.080821
0.778765, 0.919177
0.365032, 0.080816
0.568438, 0.080825
0.080821, 0.110277
0.080828, 0.898960
0.337562, 0.919179
0.080827, 0.440414
0.919177, 0.434945
0.080833, 0.628256
0.124893, 0.919172
0.389263, 0.080835
0.919166, 0.860452
0.919166, 0.860452
0.324996, 0.919171
0.919169, 0.344902
0.080842, 0.631545
0.326726, 0.080847
0.420639, 0.080849
0.300167, 0.080845
0.300167, 0.080845
0.080844, 0.419915
0.113852, 0.080853
0.449745, 0.080847
0.762485, 0.080848
0.674572, 0.080854
0.919146, 0.232862
0.080854, 0.757785
0.313445, 0.919141
0.919142, 0.174513
0.080860, 0.243044
0.080860, 0.243044
0.080862, 0.626910
0.080862, 0.626910
0.080862, 0.174717
0.080869, 0.618690
0.080871, 0.666927
0.080871, 0.666927
0.080874, 0.376003
0.565290, 0.919131
0.080876, 0.866608
0.919130, 0.802680
0.813917, 0.080879
0.080879, 0.269060
0.089873, 0.919128
0.370718, 0.919121
0.919120, 0.539207
0.080876, 0.737148
0.431534, 0.080882
0.080886, 0.826365
0.703329, 0.919114
0.080888, 0.655791
0.919115, 0.802994
0.919115, 0.802994
0.080890, 0.876106
0.080891, 0.378625
0.919108, 0.356513
0.766390, 0.080895
0.755360, 0.080898
0.080899, 0.294639
0.919096, 0.213269
0.104046, 0.080906
0.116989, 0.919096
0.116989, 0.919096
0.586608, 0.080910
0.919093, 0.734511
0.919094, 0.724642
0.741276, 0.080912
0.080914, 0.148215
0.919083, 0.448793
0.595809, 0.080917
0.318767, 0.919081
0.846611, 0.919082
0.080915, 0.305375
0.919080, 0.841891
0.802345, 0.919083
0.323748, 0.919074
0.080923, 0.230616
0.919075, 0.302717
0.246903, 0.919065
0.246903, 0.919065
0.255685, 0.080938
0.080938, 0.358096
0.734754, 0.080935
0.080939, 0.315164
0.805919, 0.919050
0.080949, 0.305809
0.709460, 0.080948
0.416978, 0.080950
0.586925, 0.919049
0.740169, 0.080949
0.080952, 0.854569
0.080956, 0.249190
0.080956, 0.249190
0.736690, 0.919044
0.742243, 0.080951
0.082743, 0.919047
0.274748, 0.919047
0.080961, 0.450812
0.080963, 0.248469
0.796193, 0.919031
0.919027, 0.593389
0.080974, 0.346595
0.479664, 0.080970
0.259676, 0.080972
0.080979, 0.779036
0.080980, 0.242979
0.080981, 0.534654
0.728687, 0.919014
0.795529, 0.080984
0.080990, 0.393849
0.475741, 0.080990
0.080986, 0.102361
0.167628, 0.919013
0.919013, 0.389870
0.080986, 0.209949
0.080994, 0.888080
0.919007, 0.892871
0.080995, 0.497801
0.919002, 0.572106
0.081003, 0.829461
0.752106, 0.081010
0.184202, 0.918985
0.315262, 0.918987
0.315262, 0.918987
0.894796, 0.081018
0.081017, 0.725062
0.580107, 0.081019
0.403898, 0.918972
0.081025, 0.695533
0.081028, 0.730818
0.457897, 0.081025
0.833096, 0.918971
0.081026, 0.089773
0.473836, 0.918965
0.081032, 0.777954
0.081032, 0.777954
0.081030, 0.235160
0.081029, 0.342454
0.188798, 0.081039
0.918963, 0.576839
0.081042, 0.315881
0.081044, 0.138600
0.081041, 0.647068
0.918961, 0.760272
0.318257, 0.081044
0.423884, 0.081045
0.271247, 0.918953
0.081050, 0.186442
0.189178, 0.918950
0.081048, 0.867073
0.918949, 0.515652
0.081052, 0.711871
0.081052, 0.711871
0.918951, 0.084864
0.918944, 0.295551
0.641249, 0.081064
0.081059, 0.517768
0.485189, 0.918941
0.917259, 0.918940
0.400366, 0.918938
0.918932, 0.308720
0.081069, 0.608701
0.918935, 0.520217
0.393913, 0.081073
0.120332, 0.918931
0.081071, 0.100361
0.918928, 0.739590
0.081077, 0.771421
0.081081, 0.758697
0.081081, 0.758697
0.706791, 0.918919
0.327172, 0.081077
0.081084, 0.646074
0.081085, 0.086361
0.777874, 0.918919
0.591734, 0.081084
0.081083, 0.220635
0.712961, 0.081086
0.427434, 0.081082
0.587512, 0.918918
0.918908, 0.506394
0.081091, 0.270755
0.083679, 0.918906
0.918911, 0.499709
0.918904, 0.521319
0.918904, 0.521319
0.782574, 0.918911
0.310056, 0.918910
0.918905, 0.825322
0.190435, 0.918902
0.081105, 0.126180
0.553049, 0.918898
0.882283, 0.081099
0.778348, 0.081104
0.695563, 0.081103
0.081110, 0.363903
0.081110, 0.363903
0.081106, 0.252271
0.081112, 0.191864
0.081111, 0.692859
0.081110, 0.249794
0.460352, 0.081112
0.081115, 0.343178
0.081115, 0.471850
0.081115, 0.471850
0.081117, 0.751729
0.918887, 0.742197
0.918880, 0.838425
0.450801, 0.918880
0.483155, 0.918881
0.483155, 0.918881
0.106707, 0.918879
0.081121, 0.909219
0.655067, 0.918885
0.106191, 0.918875
0.771363, 0.918873
0.735059, 0.081119
0.743719, 0.918867
0.081125, 0.240130
0.081125, 0.240130
0.081140, 0.436083
0.499682, 0.081140
0.820024, 0.918859
0.081154, 0.536153
0.233294, 0.918847
0.210953, 0.918844
0.235802, 0.918843
0.918840, 0.721084
0.918840, 0.721084
0.081159, 0.784269
0.081159, 0.196829
0.081155, 0.324791
0.257160, 0.918838
0.081163, 0.204558
0.718848, 0.918830
0.081170, 0.466759
0.104970, 0.918836
